PstId|PhoId|StiBezeichnungS|StiSynonymS
7647|89036|Marknadsföring|Bild använd i marknadsföring
7648|89036|Syntolkad Visning|Marknadsföring
7649|89036|Händer|
7650|89036|Värja|Blankvapen
7651|89037|Marknadsföring|Bild använd i marknadsföring
7652|89037|Syntolkad Visning|Marknadsföring
7653|89037|Hjälm|Hjälmar
7654|89037|Hand|Händer
7655|89038|Marknadsföring|Bild använd i marknadsföring
7656|89038|Syntolkad Visning|Marknadsföring
7657|89038|Brynja|Brynjor
7658|89038|Händer|
7659|89338|Kröningsprocessionen|
7660|89338|Kröningshögtidligheterna|
7661|89338|Illustration|Illustrationer
7662|89338|Uniformer|Arbetskläder
7663|87580|Karta|Kartor
7664|87580|Föremålsbild|
7665|87581|Karta|Kartor
7666|87581|Polen|
7667|87581|Föremålsbild|
7672|87804|Dokumentation|
7673|87804|Macken|Bensinmacken
7674|87805|Dokumentation|
7675|87805|Macken|Bensinmacken
7676|87805|Exteriör|Exteriörer Arkitektur
7677|87804|Exteriör|Exteriörer Arkitektur
7678|87826|Bok|Böcker
7679|87826|Polonika|
7680|87826|Föremålsbild|
7684|87820|Porträtt|Konst
7685|87820|Herman Wrangel|
7686|87820|Man|Män
7687|87820|Mustasch|Mustascher
7688|87820|Spets|Spetsar
7689|87820|Herrmode|Herrmoden Trender
7690|87820|1600-tal|
7691|87820|Föremålsbild|
7692|87820|Barocken|Barockstil Barocka
7703|87823|Skoklosters socken|
7704|87823|Karta|Kartor
7705|87823|Föremålsbild|
7706|87824|Hjullåspistol|Hjullåspistoler Skjutvapen Eldvapen
7707|87824|Hjullåspistoler|Skutvapen Eldvapen
7708|87824|Rustkammaren|Vapen
7709|87824|Skokloster gods - 400 år|Utställningar
7711|87841|Skoklostermodellen|Modeller
7712|87841|Föremålsbild|
7713|87841|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7714|87842|Trancherbestick|Köksredskap
7715|87842|Ett nav i Östersjöregionen|
7716|87842|Trancherspade|Köksredskap
7717|87842|Köksutrustning|Bruksföremål
7718|87842|Föremålsbild|
7719|87843|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7720|87843|Ritning|Ritningar
7721|87843|Byggnad|Byggnader
7722|87843|Arkitektur|
7723|87843|Föremålsbild|
7724|87844|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7725|87844|Ritning|Ritningar
7726|87844|Arkitektur|
7727|87844|Byggnad|Byggnader
7728|87844|Föremålsbild|
7729|87845|Planritning|Planritningar
7730|87845|Tredje våningsplanet|Interiörer
7731|87845|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7732|87845|Föremålsbild|
7733|87846|Ett nav i Östersjöregionen|
7735|87846|Fantasidjur|
7736|87846|Mytologisk|Mytiska
7738|87846|Ikonografi|Ikonografier
7739|87699|Pärm|Pärmar
7740|87699|Bok|Böcker
7741|87699|Polonika|
7742|87699|Föremålsbild|
7743|87700|Bok|Böcker
7744|87700|Polonika|
7745|87700|Föremålsbild|
7747|87701|Bok|Böcker
7748|87701|Tryck|Grafik
7749|87701|Polonika|
7750|87701|Polsk|
7751|87701|Föremålsbild|
7752|87702|Bok|Böcker
7753|87702|Tryck|Grafik
7754|87702|Polska|
7755|87702|Polonika|
7756|87702|Föremålsbild|
7757|87703|Bok|Böcker
7758|87703|Tryck|Grafik
7759|87703|Polonika|
7760|87703|Polska|
7761|87703|Föremålsbild|
7762|87700|Polska|
7763|87701|Polska|
7764|87704|Bok|Böcker
7765|87704|Tryck|Grafik
7766|87704|Polonika|
7767|87704|Polska|
7768|87704|Föremålsbild|
7769|87705|Bok|Böcker
7770|87705|Pärm|Pärmar
7771|87705|Polonika|
7772|87705|Föremålsbild|
7773|87825|Kolvkappa|
7774|87825|Hjullåspistol|Hjullåspistoler Skjutvapen Eldvapen
7775|87825|Wrangelska adelsvapnet|
7776|87825|Föremålsbild|
7777|87847|Konst|
7778|87847|Ikonografi|Ikonografier
7779|87847|Ett nav i Östersjöregionen|
7780|87847|Föremålsbild|
7781|87847|Grafik|Tryck
7782|87848|Grafik|Tryck
7784|87848|Arkitektur|
7785|87848|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7786|87848|Föremålsbild|
7787|87849|Skoklosters slott - ett nav i Östersjöregionen|Utställningar
7788|87849|Arkitektur|
7789|87849|Grafik|Tryck
7790|87849|Föremålsbild|
7791|87849|Konst|
7792|87998|Webbprojektet|
7793|87998|Ofullbordade salen|Interiör
7794|87998|Interiör|Interiörer
7795|87998|Arkitektur|
7796|87998|Miljöbild|Miljöbilder
7797|87999|Webbprojektet|
7798|87999|Svarv|Bruksföremål
7799|87999|Detalj|Närbild Detaljer
7800|87999|Bruksföremål|
7801|87999|Föremålsbild|
7802|88000|Webbprojektet|
7803|88000|Detalj|Närbild Detaljer
7804|88000|Skruv|Skruvar Bruksföremål
7805|88000|Stämningsbild|Detalj Marknadsföring
7806|88000|Bruksföremål|
7807|88000|Föremålsbild|
7808|88001|Vit|Vita Vitt
7809|88001|Kalkbruk|
7810|88001|Ofullbordade salen|Interiör
7811|88001|Detalj|Närbild Detaljer
7812|88001|Webbprojektet|
7813|88001|Stämningsbild|Detalj Marknadsföring
7814|88001|Marknadsföring|Bild använd i marknadsföring
7815|88002|Webbprojektet|
7816|88002|Stämningsbild|Detalj Marknadsföring
7817|88002|Detalj|Närbild Detaljer
7818|88002|Balusterdocka|
7819|88003|Pumpstockshyvel|Bruksföremål
7820|88003|Webbprojektet|
7821|88003|Bruksföremål|
7822|88003|Stämningsbild|Detalj Marknadsföring
7823|88003|Föremålsbild|
7824|88004|Webbprojektet|
7825|88004|Balusterdocka|
7826|88004|Svarv|Bruksföremål
7827|88004|Stämningsbild|Detalj Marknadsföring
7828|88004|Föremålsbild|
7829|88005|Mejslar|Bruksföremål
7830|88005|Webbprojektet|
7831|88005|Stämningsbild|Detalj Marknadsföring
7832|88005|Föremålsbild|
7833|88006|Webbprojektet|
7834|88006|Såg|Bruksföremål Verktyg
7835|88006|Stämningsbild|Detalj Marknadsföring
7836|88006|Föremålsbild|
7837|88007|Webbprojektet|
7838|88007|Stämningsbild|Detalj Marknadsföring
7839|88008|Webbprojektet|
7840|88008|Stämningsbild|Detalj Marknadsföring
7841|88008|Blyvinda|Blyvindor
7842|88008|Blyspröjsmaskin|Blyspröjsmaskiner
7843|88008|Föremålsbild|
7844|88009|Webbprojektet|
7845|88009|Stämningsbild|Detalj Marknadsföring
7846|88010|Webbprojektet|
7847|88010|Stämningsbild|Detalj Marknadsföring
7848|88010|Fönster|Ruta
7849|88010|Blyspröjs|
7850|88010|Föremålsbild|
7851|88011|Webbprojektet|
7852|88011|Stöpslev|Stöpslevar
7853|88011|Stämningsbild|Detalj Marknadsföring
7854|88011|Föremålsbild|
7855|88012|Tak|
7856|88012|Interiör|Interiörer
7857|88012|Webbprojektet|
7858|88012|Stämningsbild|Detalj Marknadsföring
7859|88012|Arkitektur|
7860|88013|Byggnadsställning|Byggnadsställningar
7861|88013|Webbprojektet|
7862|88013|Stämningsbild|Detalj Marknadsföring
7863|88013|Ofullbordade salen|Interiör
7864|88014|Byggnadsställning|Byggnadsställningar
7865|88014|Webbprojektet|
7866|88014|Stämningsbild|Detalj Marknadsföring
7867|88015|Kungssalen|
7868|88015|Interiör|Interiörer
7869|88015|Webbprojektet|
7870|88015|Inredning|Interiörer
7871|88015|Miljöbild|Miljöbilder
7872|88015|Marknadsföring|Bild använd i marknadsföring
7873|88016|Webbprojektet|
7874|88016|Detalj|Närbild Detaljer
7875|88016|Musikant|Musikanter
7876|88016|Musikinstrument|
7877|88016|Rouge|Smink
7878|88017|Cembalo|
7879|88017|Barocken|Barockstil Barocka
7880|88017|Webbprojektet|
7881|88017|Stämningsbild|Detalj Marknadsföring
7882|88017|Föremålsbild|
7883|88017|Musikinstrument|
7884|88019|Tak|
7885|88019|Kungssalen|
7887|88019|Djur|
7888|88019|Webbprojektet|
7889|88019|Detalj|Närbild Detaljer
7890|88020|Tak|
7891|88020|Webbprojektet|
7892|88020|Krokodil|Krokodiler
7893|88020|Stämningsbild|Detalj Marknadsföring
7894|88019|Stämningsbild|Detalj Marknadsföring
7895|88021|Tak|
7896|88021|Webbprojektet|
7897|88021|Stämningsbild|Detalj Marknadsföring
7898|88021|Europa|
7899|88021|Kvinna|Kvinnor
7900|88021|Bröst|
7901|88021|Målning|Målningar Konst
7902|88020|Målning|Målningar Konst
7903|88019|Målning|Målningar Konst
7904|88022|Webbprojektet|
7905|88022|Tak|
7906|88022|Stämningsbild|Detalj Marknadsföring
7907|88022|Dromedarer|Djur
7908|88022|Målning|Målningar Konst
7909|88023|Tak|
7910|88023|Mytologisk|Mytiska
7911|88023|Drake|Drakar Mytologi
7912|88023|Målning|Målningar Konst
7913|88023|Stämningsbild|Detalj Marknadsföring
7914|88024|Kabinettskåp|Möbler Möblemang
7915|88024|Detalj|Närbild Detaljer
7916|88024|Barocken|Barockstil Barocka
7917|88024|Webbprojektet|
7918|88024|Stämningsbild|Detalj Marknadsföring
7919|88025|Kungar|
7920|88025|Karl XI|Carl XI
7921|88025|Barocken|Barockstil Barocka
7922|88025|Porträtt|Konst
7923|88025|Häst|Hästar Djur
7924|88025|Webbprojektet|
7925|88026|Webbprojektet|
7926|88026|Kabinettskåp|Möbler Möblemang
7927|88026|Stämningsbild|Detalj Marknadsföring
7928|88027|Kabinettskåp|Möbler Möblemang
7929|88027|Möbler|Möblemang
7930|88027|Lådor|
7931|88027|Webbprojektet|
7932|88027|Barocken|Barockstil Barocka
7934|88027|Stämningsbild|Detalj Marknadsföring
7935|88028|Webbprojektet|
7936|88028|Ljuskrona|Ljuskronor
7937|88028|Belysning|Belysningar
7938|88028|Stämningsbild|Detalj Marknadsföring
7939|88029|Webbprojektet|
7940|88029|Ljuskrona|Ljuskronor
7941|88029|Belysning|Belysningar
7942|88029|Stämningsbild|Detalj Marknadsföring
7943|88030|Webbprojektet|
7944|88030|Ljuskrona|Ljuskronor
7945|88030|Stämningsbild|Detalj Marknadsföring
7946|88030|Belysning|Belysningar
7947|88031|Rustkammaren|Vapen
7948|88031|Interiör|Interiörer
7949|88031|Tornrummet|Interiörer
7950|88031|Webbprojektet|
7951|88031|Vapen|
7952|88031|Stämningsbild|Detalj Marknadsföring
7953|88032|Webbprojektet|
7954|88032|Skoklostermodellen|Modeller
7955|88032|Stämningsbild|Detalj Marknadsföring
7957|88033|Modell|Modeller
7958|88033|Skoklosters slott|
7960|88033|Stämningsbild|Detalj Marknadsföring
7961|88033|Webbprojektet|
7964|88035|Bomb|Bomber
7965|88035|Webbprojektet|
7966|88035|Helvetesmaskin|
7967|88035|Stämningsbild|Detalj Marknadsföring
7968|88036|Webbprojektet|
7969|88036|Stämningsbild|Detalj Marknadsföring
7970|88036|Ringkrage|Blankvapen Rustningar
7971|88036|Föremålsbild|
7978|88038|Webbprojektet|
7979|88038|Stämningsbild|Detalj Marknadsföring
7980|88038|Skjutvapen|Eldvapen
7981|88038|Bössa|Skjutvapen
7983|88038|Föremålsbild|
7984|88039|Webbprojektet|
7985|88039|Textilier|Tyger
7986|88039|Stämningsbild|Detalj Marknadsföring
7987|88039|Glitter|Glittrande
7988|88039|Röd|Rött Röda
7989|88039|Föremålsbild|
7990|88040|Webbprojektet|
7991|88040|Tapet|Tapeter
7992|88040|Stämningsbild|Detalj Marknadsföring
7993|88040|Barocken|Barockstil Barocka
7994|88041|Puttisar|Änglar Mytologi Cheruber
7995|88041|Webbprojektet|
7996|88041|Tapet|Tapeter
7998|88041|Toalett|Hygien
7999|88041|Stämningsbild|Detalj Marknadsföring
8000|88042|Webbprojektet|
8001|88042|Stämningsbild|Detalj Marknadsföring
8002|88042|Textilier|Tyger
8003|88042|Röd|Rött Röda
8004|88042|Grönt|Gröna
8005|88043|Webbprojektet|
8006|88043|Guld|
8007|88043|Röd|Rött Röda
8008|88043|Stämningsbild|Detalj Marknadsföring
8009|88043|Sänghimmel|Sänghimmlar
8010|88043|Föremålsbild|
8011|88044|Pompom|Pompoms
8012|88044|Webbprojektet|
8013|88044|Stämningsbild|Detalj Marknadsföring
8014|88044|Barocken|Barockstil Barocka
8015|88044|Föremålsbild|
8016|88043|Barocken|Barockstil Barocka
8017|88045|Webbprojektet|
8018|88045|Röd|Rött Röda
8019|88045|Säng|Sängar Möbler
8020|88045|Stämningsbild|Detalj Marknadsföring
8021|88045|Barocken|Barockstil Barocka
8022|88045|Textilier|Tyger
8023|88045|Föremålsbild|
8024|88046|Webbprojektet|
8025|88046|Stämningsbild|Detalj Marknadsföring
8026|88046|Jaktkläder|Dräkter
8027|88046|Barocken|Barockstil Barocka
8028|88046|Tapet|Tapeter
8029|88046|Man|Män
8030|88046|Föremålsbild|
8031|88047|Webbprojektet|
8032|88047|Tapet|Tapeter
8033|88047|Stämningsbild|Detalj Marknadsföring
8034|88047|Föremålsbild|
8035|88048|Webbprojektet|
8036|88048|Stämningsbild|Detalj Marknadsföring
8038|88048|Krage|Kragar
8039|88048|Man|Män
8040|88048|Föremålsbild|
8041|88049|Interiör|Interiörer
8042|88049|Webbprojektet|
8043|88049|Sängkammaren|
8044|88049|Golv|
8045|88049|Miljöbild|Miljöbilder
8046|88049|Stämningsbild|Detalj Marknadsföring
8047|88049|Wrangelvåningen|Interiörer
8049|88050|Miljöbild|Miljöbilder
8050|88050|Vatten|
8051|88050|Sommar|Årstider
8052|88051|Miljöbild|Miljöbilder
8053|88051|Vatten|
8054|88051|Sommar|Årstider
8055|88052|Miljöbild|Miljöbilder
8056|88052|Vatten|
8057|88052|Sommar|Årstider
8058|88954|Dans|Danser Dansa
8059|88954|Målning|Målningar Konst
8061|88955|Målning|Målningar Konst
8062|88954|Föremålsbild|
8064|88955|Föremålsbild|
8070|88957|Cranach|Konst
8071|88957|Födsel|Födslar
8072|88957|Bebis|Baby Bebisar
8073|88957|Kvinnor|Folk
8074|88957|Säng|Sängar Möbler
8075|88957|Interiör|Interiörer
8076|88957|Spädbarn|Bebisar Baby
8077|88957|Målning|Målningar Konst
8078|88957|Föremålsbild|
8079|88957|Flätor|
8080|88958|Porträtt|Konst
8081|88958|Målning|Målningar Konst
8082|88958|Man|Män
8083|88958|Mustasch|Mustascher
8084|88958|Hatt|Hattar Huvudbonader
8085|88958|Flöjt|Musikinstrument
8086|88958|Föremålsbild|
8087|88958|1600-tal|
8088|88959|Havsmotiv|Vatten Marinmåleri
8089|88959|Skepp|Båtar
8090|88959|1600-tal|
8092|88959|Målning|Målningar Konst
8093|88959|Willaerts|
8094|88959|Föremålsbild|
8095|88960|Ryttarporträtt|
8096|88960|Kvinna|Kvinnor
8097|88960|Barocken|Barockstil Barocka
8098|88960|1600-tal|
8099|88960|Häst|Hästar Djur
8100|88960|Madame Comtesse de Saint Geran|
8101|88960|Föremålsbild|
8102|88961|Papegoja|Fåglar
8103|88961|Stilleben|
8104|88961|Målning|Målningar Konst
8105|88961|Vindruvor|Frukter
8106|88961|Korg|Korgar
8108|88961|Frukt|Frukter
8109|88961|Föremålsbild|
8110|88962|Köksinredning|Köksinredningar
8111|88962|Interiör|Interiörer
8112|88962|Matlagning|
8113|88962|Djur|
8114|88962|Möbler|Möblemang
8115|88962|Målning|Målningar Konst
8116|88962|Golv|
8117|88962|Köksredskap|Bruksföremål
8118|88963|Porträtt|Konst
8119|88963|Kvinna|Kvinnor
8120|88963|Puffärmar|Kläder Dräkt
8121|88963|Königsmarck|
8122|88963|Rosor|Blommor
8123|88963|Pärlor|
8125|88963|Rosett|Rosetter
8126|88963|Barocken|Barockstil Barocka
8127|88963|Målning|Målningar Konst
8128|88963|1600-tal|
8129|88963|Dammode|Trender Dammoden
8130|88964|Kungar|
8131|88964|Pipkrage|Pipkragar
8133|88964|Barocken|Barockstil Barocka
8135|88964|Filip III|
8138|88964|1600-tal|
8139|88965|Skridskor|
8140|88965|Landskap|
8141|88965|Målning|Målningar Konst
8143|88965|Vinter|Årstiderna
8144|88965|Folk|
8145|88965|Steen|Konst
8146|88965|1600-tal|
8148|88965|Nederländerna|Holland
8149|88966|Porträtt|Konst
8150|88966|Hans Christoffer von Königsmarck|
8151|88966|Man|Män
8152|88966|1600-tal|
8153|88966|Rustning|Rustningar
8154|88966|Mustasch|Mustascher
8155|88966|Målning|Målningar Konst
