ObmId|ObmObjId|ObmTypMasseS|ObmMasseS|ObjAufId|AufAufgabeS
61045|37701|Höjd|platta 14 mm|166|Livrustkammaren
61046|37701|Bredd|platta 13 mm|166|Livrustkammaren
61047|37701|Vikt|10 g|166|Livrustkammaren
61048|37701|Höjd|22 mm|166|Livrustkammaren
61049|37701|Diameter|19 mm|166|Livrustkammaren
61060|37731|Vikt|m kedja 305 mm|166|Livrustkammaren
61061|37731|Bredd|gam 62 mm|166|Livrustkammaren
61062|37731|Bredd|stjärna 47 mm|166|Livrustkammaren
61063|36691|Bredd|35 mm|166|Livrustkammaren
61064|36691|Längd|140 mm|166|Livrustkammaren
61083|37791|Vikt|945 g|166|Livrustkammaren
61084|37791|Bredd|klinga 21 mm|166|Livrustkammaren
61085|37791|Längd|klinga 978 mm|166|Livrustkammaren
61086|37791|Bredd|276 mm|166|Livrustkammaren
61087|37791|Längd|1172 mm|166|Livrustkammaren
61094|37821|Bredd|20 mm|166|Livrustkammaren
61095|37821|Längd|1200 mm|166|Livrustkammaren
61122|37921|Bredd|69 mm|166|Livrustkammaren
61123|37921|Vikt|89 g|166|Livrustkammaren
61133|37961|Längd|1700 mm|166|Livrustkammaren
61134|37961|Bredd|100 mm|166|Livrustkammaren
61143|38001|Diameter|92 mm|166|Livrustkammaren
61144|38001|Vikt|72 g|166|Livrustkammaren
61147|38021|Diameter|76 mm|166|Livrustkammaren
61148|38021|Vikt|60 g|166|Livrustkammaren
61152|38041|Diameter|87 mm|166|Livrustkammaren
61153|38041|Vikt|47 g|166|Livrustkammaren
61154|38051|Höjd|100 mm|166|Livrustkammaren
61155|38051|Bredd|77 mm|166|Livrustkammaren
61156|38051|Vikt|med band 139 g|166|Livrustkammaren
61164|38081|Diameter|87 mm|166|Livrustkammaren
61165|38081|Vikt|93 g|166|Livrustkammaren
61166|38091|Höjd|103 mm|166|Livrustkammaren
61167|38091|Bredd|69 mm|166|Livrustkammaren
61168|38091|Vikt|med band 86 g|166|Livrustkammaren
61169|38101|Höjd|med krona 91 mm|166|Livrustkammaren
61170|38101|Höjd|65 mm|166|Livrustkammaren
61171|38101|Bredd|51 mm|166|Livrustkammaren
61172|38101|Vikt|70 g|166|Livrustkammaren
61221|38301|Bredd|85 mm|166|Livrustkammaren
61222|38301|Vikt|55 g|166|Livrustkammaren
61223|38311|Höjd|80 mm|166|Livrustkammaren
61224|38311|Bredd|55 mm|166|Livrustkammaren
61225|38311|Vikt|27 g|166|Livrustkammaren
61228|38331|Höjd|77 mm|166|Livrustkammaren
61229|38331|Bredd|55 mm|166|Livrustkammaren
61230|38331|Vikt|33 g|166|Livrustkammaren
61237|38361|Höjd|77 mm|166|Livrustkammaren
61238|38361|Bredd|55 mm|166|Livrustkammaren
61239|38361|Vikt|27 g|166|Livrustkammaren
61243|38391|Vikt|282 g|166|Livrustkammaren
61244|38391|Bredd|53 mm|166|Livrustkammaren
61245|38391|Höjd|87 mm|166|Livrustkammaren
61253|38431|Vikt|m kedja 30 g|166|Livrustkammaren
61254|38431|Bredd|22 mm|166|Livrustkammaren
61255|38431|Höjd|41 mm|166|Livrustkammaren
61277|38531|Längd|780 mm|166|Livrustkammaren
61278|38531|Bredd|98 mm|166|Livrustkammaren
61281|38601|Längd|480 mm|166|Livrustkammaren
61282|38601|Bredd|51 mm|166|Livrustkammaren
61343|38821|Bredd|90 mm|166|Livrustkammaren
61344|38821|Vikt|12 g|166|Livrustkammaren
61357|38851|Bredd|95 mm|166|Livrustkammaren
61358|38851|Vikt|11 g|166|Livrustkammaren
61359|38861|Bredd|92 mm|166|Livrustkammaren
61360|38861|Vikt|12 g|166|Livrustkammaren
61361|38871|Bredd|91 mm|166|Livrustkammaren
61362|38871|Vikt|14 g|166|Livrustkammaren
61391|38951|Höjd|81 mm|166|Livrustkammaren
61392|38951|Bredd|67 mm|166|Livrustkammaren
61393|38951|Höjd|ram 141 mm|166|Livrustkammaren
61394|38951|Bredd|ram 120 mm|166|Livrustkammaren
61395|38951|Vikt|128 mm|166|Livrustkammaren
61441|39121|Diameter|60 mm|166|Livrustkammaren
61442|39121|Höjd|15 mm|166|Livrustkammaren
61443|39121|Vikt|329 g|166|Livrustkammaren
61457|39161|Längd|platta 43 mm|166|Livrustkammaren
61458|39161|Bredd|platta 38 mm|166|Livrustkammaren
61459|39161|Höjd|platta 5 mm|166|Livrustkammaren
61460|39161|Höjd|total 87 mm|166|Livrustkammaren
61461|39161|Vikt|94 g|166|Livrustkammaren
61471|39181|Höjd|287 mm|166|Livrustkammaren
61472|39181|Bredd|utfälld 540 mm|166|Livrustkammaren
61473|39181|Vikt|74 g|166|Livrustkammaren
61505|39251|Höjd|245 mm|166|Livrustkammaren
61506|39251|Bredd|330 mm|166|Livrustkammaren
61507|39251|Vikt|85 g|166|Livrustkammaren
61508|39251|Bredd|skärm 115 mm|166|Livrustkammaren
61546|39481|Vikt|1380 g|166|Livrustkammaren
61547|39481|kaliber|8 mm|166|Livrustkammaren
61548|39481|Längd|pipa 658 mm|166|Livrustkammaren
61549|39481|Längd|1052 mm|166|Livrustkammaren
61557|39511|Höjd|124 mm|166|Livrustkammaren
61558|39511|Vikt|2955 g|166|Livrustkammaren
61559|39511|räfflor|8|166|Livrustkammaren
61560|39511|drall|1|166|Livrustkammaren
61561|39511|kaliber|8 mm|166|Livrustkammaren
61562|39511|Längd|pipa 908 mm|166|Livrustkammaren
61563|39511|Längd|1216 mm|166|Livrustkammaren
61605|39611|Höjd|133 mm|166|Livrustkammaren
61606|39611|kaliber|8 mm|166|Livrustkammaren
61607|39611|Längd|1184 mm|166|Livrustkammaren
61608|39611|Längd|pipa 917 mm|166|Livrustkammaren
61609|39611|räfflor|6|166|Livrustkammaren
61610|39611|Vikt|3020 g|166|Livrustkammaren
61611|39621|Höjd|128 mm|166|Livrustkammaren
61612|39621|Vikt|2450 g|166|Livrustkammaren
61613|39621|räfflor|8|166|Livrustkammaren
61614|39621|kaliber|10 mm|166|Livrustkammaren
61615|39621|Längd|pipa 644 mm|166|Livrustkammaren
61616|39621|Längd|890 mm|166|Livrustkammaren
61617|39631|Höjd|179 mm|166|Livrustkammaren
61618|39631|Vikt|2779 g|166|Livrustkammaren
61619|39631|kaliber|12 mm|166|Livrustkammaren
61620|39631|Längd|pipa 1429 mm|166|Livrustkammaren
61621|39631|Längd|1843 mm|166|Livrustkammaren
61622|39641|Vikt|3320 g|166|Livrustkammaren
61623|39641|räfflor|8|166|Livrustkammaren
61624|39641|kaliber|8 mm|166|Livrustkammaren
61625|39641|Höjd|140 mm|166|Livrustkammaren
61626|39641|Längd|pipa 941 mm|166|Livrustkammaren
61627|39641|Längd|1209 mm|166|Livrustkammaren
61635|39661|Höjd|260 mm|166|Livrustkammaren
61636|39661|Bredd|100 mm|166|Livrustkammaren
61637|39661|Tjocklek|38 mm|166|Livrustkammaren
61638|39661|Vikt|320 g|166|Livrustkammaren
61657|39721|Höjd|190 mm|166|Livrustkammaren
61658|39721|Vikt|4080 g|166|Livrustkammaren
61659|39721|kaliber|18 mm|166|Livrustkammaren
61660|39721|Längd|pipa 1144 mm|166|Livrustkammaren
61661|39721|Längd|1524 mm|166|Livrustkammaren
61668|39731|Höjd|485 mm|166|Livrustkammaren
61669|39731|Bredd|87 mm|166|Livrustkammaren
61670|39731|Vikt|630 g|166|Livrustkammaren
61671|39741|Vikt|154 g|166|Livrustkammaren
61672|39361|Höjd|195 mm|166|Livrustkammaren
61673|39361|Bredd|95 mm|166|Livrustkammaren
61674|39361|Tjocklek|74 mm|166|Livrustkammaren
61675|39361|Vikt|95 g|166|Livrustkammaren
61689|39781|Längd|1200 mm|166|Livrustkammaren
61690|39781|Höjd|105 mm|166|Livrustkammaren
61691|39781|Vikt|1990 g|166|Livrustkammaren
61692|39791|Vikt|3850 g|166|Livrustkammaren
61693|39791|räfflor|8|166|Livrustkammaren
61694|39791|kaliber|15 mm|166|Livrustkammaren
61695|39791|Längd|pipa 720 mm|166|Livrustkammaren
61696|39791|Längd|1000 mm|166|Livrustkammaren
61697|39801|Höjd|225 mm|166|Livrustkammaren
61698|39801|Bredd|120 mm|166|Livrustkammaren
61699|39801|Tjocklek|ca 44 mm|166|Livrustkammaren
61700|39801|Vikt|227 g|166|Livrustkammaren
61701|39811|Höjd|220 mm|166|Livrustkammaren
61702|39811|Bredd|80 mm|166|Livrustkammaren
61703|39811|Tjocklek|20 mm|166|Livrustkammaren
61704|39811|Vikt|85 g|166|Livrustkammaren
61709|39831|Bredd|420 mm|166|Livrustkammaren
61710|39831|Höjd|530 mm|166|Livrustkammaren
61711|39831|Vikt|2173 g|166|Livrustkammaren
61734|39891|Höjd|131 mm|166|Livrustkammaren
61735|39891|Bredd|130 mm|166|Livrustkammaren
61736|39891|Längd|48 mm|166|Livrustkammaren
61737|39891|Vikt|530 g|166|Livrustkammaren
61742|39911|Längd|65 mm|166|Livrustkammaren
61743|39911|Bredd|114 mm|166|Livrustkammaren
61744|39911|Höjd|150 mm|166|Livrustkammaren
61745|39911|Vikt|210 g|166|Livrustkammaren
61746|39921|Längd|45 mm|166|Livrustkammaren
61747|39921|Bredd|130 mm|166|Livrustkammaren
61748|39921|Höjd|200 mm|166|Livrustkammaren
61749|39921|Vikt|360 g|166|Livrustkammaren
61750|39931|Längd|47 mm|166|Livrustkammaren
61751|39931|Bredd|120 mm|166|Livrustkammaren
61752|39931|Höjd|121 mm|166|Livrustkammaren
61753|39931|Vikt|185 g|166|Livrustkammaren
61767|39321|Vikt|2760 g|166|Livrustkammaren
61768|39321|kaliber|9 mm|166|Livrustkammaren
61769|39321|Längd|pipa 708 mm|166|Livrustkammaren
61770|39321|Längd|976 mm|166|Livrustkammaren
61771|39321|räfflor|6 st|166|Livrustkammaren
61857|38571|Vikt|3904 g|166|Livrustkammaren
61858|38571|kaliber|17 mm|166|Livrustkammaren
61859|38571|Längd|pipa 990 mm|166|Livrustkammaren
61860|38571|Längd|1390 mm|166|Livrustkammaren
61861|38571|Höjd|170 mm|166|Livrustkammaren
61862|40191|Höjd|178 mm|166|Livrustkammaren
61863|40191|Vikt|3370 g|166|Livrustkammaren
61864|40191|kaliber|11 mm|166|Livrustkammaren
61865|40191|Längd|pipa 1066 mm|166|Livrustkammaren
61866|40191|Längd|1438 mm|166|Livrustkammaren
61872|40201|Vikt|4190 g|166|Livrustkammaren
61873|40201|drall|1|166|Livrustkammaren
61874|40201|räfflor|8|166|Livrustkammaren
61875|40201|kaliber|17 mm|166|Livrustkammaren
61876|40201|Längd|pipa 670 mm|166|Livrustkammaren
61877|40201|Längd|1080 mm|166|Livrustkammaren
61886|38581|Längd|320 mm|166|Livrustkammaren
61887|38581|Höjd|80 mm|166|Livrustkammaren
61888|38581|Vikt|760 g|166|Livrustkammaren
61889|40231|Vikt|880 g|166|Livrustkammaren
61890|40231|Längd|268 mm|166|Livrustkammaren
61891|40231|Höjd|128 mm|166|Livrustkammaren
61892|40241|Längd|151 mm|166|Livrustkammaren
61893|40241|Höjd|62 mm|166|Livrustkammaren
61894|40241|Vikt|165 g|166|Livrustkammaren
61927|40351|kaliber|14 mm|166|Livrustkammaren
61928|40351|Höjd|145 mm|166|Livrustkammaren
61929|40351|Vikt|3510 g|166|Livrustkammaren
61930|40351|räfflor|8|166|Livrustkammaren
61931|40351|Längd|pipa 650 mm|166|Livrustkammaren
61932|40351|Längd|1080 mm|166|Livrustkammaren
61960|40471|Längd|642 mm|166|Livrustkammaren
61961|40471|kaliber|16 mm|166|Livrustkammaren
61962|40471|Vikt|1800 g|166|Livrustkammaren
61966|40491|Längd|640 mm|166|Livrustkammaren
61967|40491|Höjd|130 mm|166|Livrustkammaren
61968|40491|Vikt|1650 g|166|Livrustkammaren
61984|40551|Längd|1650 mm|166|Livrustkammaren
61985|40551|Bredd|1565 mm|166|Livrustkammaren
61986|40561|Längd|345 mm|166|Livrustkammaren
61987|40561|Bredd|255 mm|166|Livrustkammaren
61990|40581|Längd|2750 mm|166|Livrustkammaren
61991|40581|Bredd|1355 mm|166|Livrustkammaren
61992|40651|Längd|2370 mm|166|Livrustkammaren
61993|40651|Bredd|1810 mm|166|Livrustkammaren
61994|40661|Längd|2497 mm|166|Livrustkammaren
61995|40661|Bredd|1833 mm|166|Livrustkammaren
62000|40681|Längd|1700 mm|166|Livrustkammaren
62001|40681|Bredd|1560 mm|166|Livrustkammaren
62035|40781|Diameter|496 mm|166|Livrustkammaren
62036|40781|Vikt|1920 g|166|Livrustkammaren
62037|40791|Längd|624 mm|166|Livrustkammaren
62038|40791|Längd|pipa 412 mm|166|Livrustkammaren
62039|40791|Höjd|139 mm|166|Livrustkammaren
62040|40791|kaliber|12 mm|166|Livrustkammaren
62041|40791|Vikt|1162 g|166|Livrustkammaren
62042|39341|Längd|707 mm|166|Livrustkammaren
62043|39341|Längd|pipa 535 mm|166|Livrustkammaren
62044|39341|Höjd|126 mm|166|Livrustkammaren
62045|39341|kaliber|8 mm|166|Livrustkammaren
62046|39341|räfflor|8|166|Livrustkammaren
62047|39341|Vikt|1028 g|166|Livrustkammaren
62048|39401|Längd|704 mm|166|Livrustkammaren
62049|39401|Längd|pipa 527 mm|166|Livrustkammaren
62050|39401|Höjd|120 mm|166|Livrustkammaren
62051|39401|kaliber|8 mm|166|Livrustkammaren
62052|39401|räfflor|8|166|Livrustkammaren
62053|39401|Vikt|1059 g|166|Livrustkammaren
62064|40821|Höjd|140 mm|166|Livrustkammaren
62065|40821|Vikt|1160 g|166|Livrustkammaren
62066|40821|kaliber|13 mm|166|Livrustkammaren
62067|40821|Längd|pipa 480 mm|166|Livrustkammaren
62068|40821|Längd|679 mm|166|Livrustkammaren
62069|40411|Höjd|114 mm|166|Livrustkammaren
62070|40411|Vikt|1150 g|166|Livrustkammaren
62071|40411|kaliber|15 mm|166|Livrustkammaren
62072|40411|Längd|pipa 338 mm|166|Livrustkammaren
62073|40411|Längd|553 mm|166|Livrustkammaren
62077|40421|Höjd|166 mm|166|Livrustkammaren
62078|40421|Vikt|1150 g|166|Livrustkammaren
62079|40421|kaliber|14 mm|166|Livrustkammaren
62080|40421|Längd|pipa 309 mm|166|Livrustkammaren
62081|40421|Längd|481 mm|166|Livrustkammaren
62099|40931|Längd|199 mm|166|Livrustkammaren
62100|40931|Längd|pipa 87 mm|166|Livrustkammaren
62101|40931|Höjd|90 mm|166|Livrustkammaren
62102|40931|kaliber|8 mm|166|Livrustkammaren
62103|40931|Vikt|600 g|166|Livrustkammaren
62104|40941|Vikt|1670 g|166|Livrustkammaren
62105|40941|kaliber|9 mm|166|Livrustkammaren
62106|40941|Höjd|116 mm|166|Livrustkammaren
62107|40941|Längd|pipa 590 mm|166|Livrustkammaren
62108|40941|Längd|760 mm|166|Livrustkammaren
62109|40951|Längd|309 mm|166|Livrustkammaren
62110|40951|Längd|pipa 188 mm|166|Livrustkammaren
62111|40951|Höjd|87 mm|166|Livrustkammaren
62112|40951|kaliber|15 mm|166|Livrustkammaren
62113|40951|Vikt|730 g|166|Livrustkammaren
62114|40961|Vikt|710 g|166|Livrustkammaren
62115|40961|kaliber|13 mm|166|Livrustkammaren
62116|40961|Höjd|130 mm|166|Livrustkammaren
62117|40961|Längd|pipa 204 mm|166|Livrustkammaren
62118|40961|Längd|331 mm|166|Livrustkammaren
62126|40861|Längd|420 mm|166|Livrustkammaren
62127|40861|Längd|klinga 297 mm|166|Livrustkammaren
62128|40861|Bredd|klinga 22 mm|166|Livrustkammaren
62129|40861|Vikt|300 g|166|Livrustkammaren
62130|40611|Vikt|950 g|166|Livrustkammaren
62131|40611|räfflor|28|166|Livrustkammaren
62132|40611|kaliber|12 mm|166|Livrustkammaren
62133|40611|Höjd|141 mm|166|Livrustkammaren
62134|40611|Längd|pipa 197 mm|166|Livrustkammaren
62135|40611|Längd|323 mm|166|Livrustkammaren
62155|41041|Längd|vid tak 1890 mm|166|Livrustkammaren
62156|41041|Bredd|fram och bak 1240 mm|166|Livrustkammaren
62157|41041|Höjd|1460 mm|166|Livrustkammaren
62158|41041|Höjd|mark till underrede 740 mm|166|Livrustkammaren
62159|41041|Längd|underrede 4380 mm|166|Livrustkammaren
62160|41041|Längd|mellan hjulaxlarna 2680 mm|166|Livrustkammaren
62161|41051|Längd|vagnskorg 1830 mm|166|Livrustkammaren
62162|41051|Bredd|vagnskorg 1200 mm|166|Livrustkammaren
62163|41051|Höjd|vagnskorg 1470 mm|166|Livrustkammaren
62164|41051|Höjd|mark - vagnskorg 880 mm|166|Livrustkammaren
62165|41051|Längd|total underrede 4150 mm|166|Livrustkammaren
62166|41051|Bredd|underrede 1810 mm|166|Livrustkammaren
62167|41051|Diameter|hjul fram 990 mm|166|Livrustkammaren
62168|41051|Diameter|hjul bak 1380 mm|166|Livrustkammaren
62169|41051|Längd|mellan hjulnaven 2680 mm|166|Livrustkammaren
62177|41081|Vikt|1910 g|166|Livrustkammaren
62178|41081|kaliber|14 mm|166|Livrustkammaren
62179|41081|Längd|pipa 350 mm|166|Livrustkammaren
62180|41081|Längd|560 mm|166|Livrustkammaren
62181|41091|Längd|540 mm|166|Livrustkammaren
62182|41091|Längd|pipa 350 mm|166|Livrustkammaren
62183|41091|Höjd|110 mm|166|Livrustkammaren
62184|41091|kaliber|17 mm|166|Livrustkammaren
62185|41091|Vikt|1433 g|166|Livrustkammaren
62191|41111|Längd|550 mm|166|Livrustkammaren
62192|41111|Längd|pipa 352 mm|166|Livrustkammaren
62193|41111|Höjd|117 mm|166|Livrustkammaren
62194|41111|kaliber|15 mm|166|Livrustkammaren
62195|41111|Vikt|1194 g|166|Livrustkammaren
62238|41191|Längd|415 mm|166|Livrustkammaren
62239|41191|Längd|pipa 256 mm|166|Livrustkammaren
62240|41191|Höjd|117 mm|166|Livrustkammaren
62241|41191|kaliber|13 mm|166|Livrustkammaren
62242|41191|Vikt|720 g|166|Livrustkammaren
62255|39421|Längd|515 mm|166|Livrustkammaren
62256|39421|Längd|pipa 334 mm|166|Livrustkammaren
62257|39421|Höjd|133 mm|166|Livrustkammaren
62258|39421|kaliber|15 mm|166|Livrustkammaren
62259|39421|Vikt|1110 g|166|Livrustkammaren
62283|41271|Längd|388 mm|166|Livrustkammaren
62284|41271|Längd|pipa 175 mm|166|Livrustkammaren
62285|41271|Höjd|134 mm|166|Livrustkammaren
62286|41271|kaliber|9 mm|166|Livrustkammaren
62287|41271|räfflor|8|166|Livrustkammaren
62288|41271|Vikt|980 g|166|Livrustkammaren
62311|40441|Längd|305 mm|166|Livrustkammaren
62312|40441|Bredd|79 mm|166|Livrustkammaren
62313|40441|Längd|klinga 185 mm|166|Livrustkammaren
62314|40441|Bredd|klinga 14 mm|166|Livrustkammaren
62315|40441|Vikt|100 g|166|Livrustkammaren
62321|41331|Längd|370 mm|166|Livrustkammaren
62322|41331|Bredd|80 mm|166|Livrustkammaren
62323|41331|Längd|klinga 280 mm|166|Livrustkammaren
62324|41331|Bredd|klingbas 29 mm|166|Livrustkammaren
62325|41331|Bredd|klinga 24 mm|166|Livrustkammaren
62326|41331|Vikt|220 g|166|Livrustkammaren
62327|41341|Längd|361 mm|166|Livrustkammaren
62328|41341|Bredd|63 mm|166|Livrustkammaren
62329|41341|Längd|klinga 220 mm|166|Livrustkammaren
62330|41341|Bredd|klinga 32 mm|166|Livrustkammaren
62331|41341|Vikt|180 g|166|Livrustkammaren
62332|40451|Längd|325 mm|166|Livrustkammaren
62333|40451|Bredd|53 mm|166|Livrustkammaren
62334|40451|Längd|klinga 235 mm|166|Livrustkammaren
62335|40451|Bredd|klinga 25 mm|166|Livrustkammaren
62336|40451|Vikt|150 g|166|Livrustkammaren
62337|41351|Längd|260 mm|166|Livrustkammaren
62338|41351|Bredd|65 mm|166|Livrustkammaren
62339|41351|Längd|klinga 170 mm|166|Livrustkammaren
62340|41351|Bredd|klinga 22 mm|166|Livrustkammaren
62341|41351|Vikt|140 g|166|Livrustkammaren
62349|41381|Längd|1255 mm|166|Livrustkammaren
62350|41381|Längd|pipa 865 mm|166|Livrustkammaren
62351|41381|Höjd|185 mm|166|Livrustkammaren
62352|41381|kaliber|17 mm|166|Livrustkammaren
62353|41381|Vikt|3380 g|166|Livrustkammaren
62354|41391|Längd|390 mm|166|Livrustkammaren
62355|41391|Bredd|70 mm|166|Livrustkammaren
62356|41391|Längd|klinga 277 mm|166|Livrustkammaren
62357|41391|Bredd|klinga 21 mm|166|Livrustkammaren
62358|41391|Vikt|415 g|166|Livrustkammaren
62390|41531|Längd|323 mm|166|Livrustkammaren
62391|41531|Bredd|35 mm|166|Livrustkammaren
62392|41531|Längd|klinga 226 mm|166|Livrustkammaren
62393|41531|Vikt|140 g|166|Livrustkammaren
62394|41541|Längd|522 mm|166|Livrustkammaren
62395|41541|Längd|pipa 347 mm|166|Livrustkammaren
62396|41541|Höjd|144 mm|166|Livrustkammaren
62397|41541|kaliber|14 mm|166|Livrustkammaren
62398|41541|Vikt|1065 g|166|Livrustkammaren
62410|41581|Längd|1100 mm|166|Livrustkammaren
62411|41581|Bredd|140 mm|166|Livrustkammaren
62412|41581|Längd|klinga 947 mm|166|Livrustkammaren
62413|41581|Bredd|klinga 37 mm|166|Livrustkammaren
62414|41581|Vikt|1180 g|166|Livrustkammaren
62415|40631|Vikt|415 g|166|Livrustkammaren
62416|40631|Bredd|klinga 91 mm|166|Livrustkammaren
62417|40631|Längd|klinga 350 mm|166|Livrustkammaren
62418|40631|Längd|448 mm|166|Livrustkammaren
62423|41671|Längd|1200 mm|166|Livrustkammaren
62424|41671|Bredd|50 mm|166|Livrustkammaren
62425|41671|Längd|blad 120 mm|166|Livrustkammaren
62426|41671|Vikt|790 g|166|Livrustkammaren
62430|41751|Längd|1150 mm|166|Livrustkammaren
62431|41751|Bredd|250 mm|166|Livrustkammaren
62432|41751|Längd|klinga 1000 mm|166|Livrustkammaren
62433|41751|Bredd|klinga 36 mm|166|Livrustkammaren
62434|41751|Vikt|1370 g|166|Livrustkammaren
62440|41691|Längd|1153 mm|166|Livrustkammaren
62441|41691|Bredd|220 mm|166|Livrustkammaren
62442|41691|Längd|klinga 960 mm|166|Livrustkammaren
62443|41691|Bredd|klinga 31 mm|166|Livrustkammaren
62444|41691|Vikt|1325 g|166|Livrustkammaren
62445|41771|Längd|1276 mm|166|Livrustkammaren
62446|41771|Bredd|149 mm|166|Livrustkammaren
62447|41771|Längd|klinga 1070 mm|166|Livrustkammaren
62448|41771|Bredd|klinga 18 mm|166|Livrustkammaren
62449|41771|Vikt|735 g|166|Livrustkammaren
62475|40881|Längd|640 mm|166|Livrustkammaren
62476|40881|Bredd|80 mm|166|Livrustkammaren
62477|40881|Längd|klinga 500 mm|166|Livrustkammaren
62478|40881|Bredd|klinga 31 mm|166|Livrustkammaren
62479|40881|Vikt|320 g|166|Livrustkammaren
62480|41861|Längd|810 mm|166|Livrustkammaren
62481|41861|Bredd|105 mm|166|Livrustkammaren
62482|41861|Längd|klinga 660 mm|166|Livrustkammaren
62483|41861|Bredd|klinga 35 mm|166|Livrustkammaren
62484|41861|Vikt|590 g|166|Livrustkammaren
62485|41871|Längd|1036 mm|166|Livrustkammaren
62486|41871|Bredd|113 mm|166|Livrustkammaren
62487|41871|Längd|klinga 890 mm|166|Livrustkammaren
62488|41871|Bredd|klinga 30 mm|166|Livrustkammaren
62489|41871|Vikt|660 g|166|Livrustkammaren
62503|41911|Längd|842 mm|166|Livrustkammaren
62504|41911|Bredd|80 mm|166|Livrustkammaren
62505|41911|Längd|klinga 696 mm|166|Livrustkammaren
62506|41911|Bredd|klinga 45 mm|166|Livrustkammaren
62507|41911|Vikt|630 g|166|Livrustkammaren
62508|41921|Längd|172 mm|166|Livrustkammaren
62509|41921|Bredd|11 mm|166|Livrustkammaren
62510|41921|Vikt|30 g|166|Livrustkammaren
62511|41931|Längd|1023 mm|166|Livrustkammaren
62512|41931|Bredd|123 mm|166|Livrustkammaren
62513|41931|Längd|klinga 865 mm|166|Livrustkammaren
62514|41931|Bredd|klinga 27 mm|166|Livrustkammaren
62515|41931|Vikt|920 g|166|Livrustkammaren
62524|41961|Längd|1030 mm|166|Livrustkammaren
62525|41961|Bredd|105 mm|166|Livrustkammaren
62526|41961|Längd|klinga 865 mm|166|Livrustkammaren
62527|41961|Bredd|klinga 29 mm|166|Livrustkammaren
62528|41961|Vikt|800 g|166|Livrustkammaren
62529|41981|kaliber|14 mm|166|Livrustkammaren
62530|41981|Vikt|1010 g|166|Livrustkammaren
62531|41981|Höjd|146 mm|166|Livrustkammaren
62532|41981|Längd|pipa 553 mm|166|Livrustkammaren
62533|41981|Längd|742 mm|166|Livrustkammaren
62537|42001|Längd|1003 mm|166|Livrustkammaren
62538|42001|Bredd|111 mm|166|Livrustkammaren
62539|42001|Längd|klinga 825 mm|166|Livrustkammaren
62540|42001|Bredd|klinga 22 mm|166|Livrustkammaren
62541|42001|Vikt|800 g|166|Livrustkammaren
62550|42031|Höjd|89 mm|166|Livrustkammaren
62551|42031|Bredd|55 mm|166|Livrustkammaren
62552|42041|Bredd|71 mm|166|Livrustkammaren
62553|42041|Vikt|41 g|166|Livrustkammaren
62557|41601|Vikt|750 g|166|Livrustkammaren
62558|41601|kaliber|h pipa 10 mm|166|Livrustkammaren
62559|41601|kaliber|v pipa 10 mm|166|Livrustkammaren
62560|41601|Längd|klinga 359 mm|166|Livrustkammaren
62561|41601|Bredd|104 mm|166|Livrustkammaren
62562|41601|Längd|503 mm|166|Livrustkammaren
62591|42111|Vikt|650 g|166|Livrustkammaren
62592|42111|Bredd|klinga 34 mm|166|Livrustkammaren
62593|42111|Längd|klinga 848 mm|166|Livrustkammaren
62594|42111|Bredd|58 mm|166|Livrustkammaren
62595|42111|Längd|1010 mm|166|Livrustkammaren
62612|42151|Längd|790 mm|166|Livrustkammaren
62613|42151|Bredd|41 mm|166|Livrustkammaren
62614|42151|Vikt|370 g|166|Livrustkammaren
62615|42161|Längd|756 mm|166|Livrustkammaren
62616|42161|Bredd|36 mm|166|Livrustkammaren
62617|42161|Vikt|330 g|166|Livrustkammaren
62631|42191|Längd|1045 mm|166|Livrustkammaren
62632|42191|Bredd|103 mm|166|Livrustkammaren
62633|42191|Längd|klinga 860 mm|166|Livrustkammaren
62634|42191|Bredd|klinga 14 mm|166|Livrustkammaren
62635|42191|Vikt|525 g|166|Livrustkammaren
62636|42201|Längd|739 mm|166|Livrustkammaren
62637|42201|Bredd|86 mm|166|Livrustkammaren
62638|42201|Längd|klinga 600 mm|166|Livrustkammaren
62639|42201|Bredd|klinga 11 mm|166|Livrustkammaren
62640|42201|Vikt|270 g|166|Livrustkammaren
62665|42271|Vikt|4260 g|166|Livrustkammaren
62666|42271|räfflor|6|166|Livrustkammaren
62667|42271|kaliber|13 mm|166|Livrustkammaren
62668|42271|Längd|pipa 1093 mm|166|Livrustkammaren
62669|42271|Längd|1382 mm|166|Livrustkammaren
62670|42281|Bredd|80 mm|166|Livrustkammaren
62671|42281|Längd|klinga 531 mm|166|Livrustkammaren
62745|42451|Vikt|2490 g|166|Livrustkammaren
62746|42451|Längd|klinga 535 mm|166|Livrustkammaren
62747|42451|Bredd|185 mm|166|Livrustkammaren
62748|42451|Längd|2100 mm|166|Livrustkammaren
62781|42531|Vikt|1450 g|166|Livrustkammaren
62782|42531|Längd|ståldel 419 mm|166|Livrustkammaren
62783|42531|Bredd|215 mm|166|Livrustkammaren
62784|42531|Längd|2365 mm|166|Livrustkammaren
62788|41641|Längd|861 mm|166|Livrustkammaren
62789|41641|Bredd|39 mm|166|Livrustkammaren
62790|41641|Vikt|130 g|166|Livrustkammaren
62794|42561|Bredd|rapport 310 mm|166|Livrustkammaren
62795|42561|Höjd|rapport 470 mm|166|Livrustkammaren
