OmuId|OmuObjId|OmuTypS|OmuBemerkungM|OmuInhalt01M|ObjInventarNrS|ObjAufId|AufAufgabeS
834512|40603|Signering|anv: b2 - blankvapen - klinga; Kölner-domen|COLSDOM, Kölnerdomen|5194|166|Livrustkammaren
834513|40603|Signering|anv: b2 - blankvapen - klinga; Johann Wolffer auf Berg|COLSDOM, Kölnerdomen|5194|166|Livrustkammaren
834517|41283|Signering|anv: e1 - eldvapen - pipa; Samuel Colt|COLTS PATENT|4768|166|Livrustkammaren
834521|41283|Signering|anv: e1 - eldvapen - pipa; Samuel Colt|ADRESS SAM.L COLT NEW YORK CITY|4768|166|Livrustkammaren
834532|41195|Signering|Lazarino Cominazzo|LAZARINO COMINAZZO, treblad 1-1-1, (Carpegna Com.No.63)|4662|166|Livrustkammaren
834534|41193|Signering|anv: e1 - eldvapen - pipa; Lazarino Cominazzo|LAZARINO COMINAZZO, treblad 1-1-1, (Carpegna Com.No.63)|4660|166|Livrustkammaren
834539|41087|Signering|anv: e1 - eldvapen - pipa; Giovanno Lazarino Cominazzo|GIO LAZARINO COMINAZZO|4546|166|Livrustkammaren
834542|40823|Signering|anv: e1 - eldvapen - pipa; Angelo Lazarino Cominazzo|LAZARINO COMINAZO, två rader, treblad (Carpegna Com.No.55)|4243|166|Livrustkammaren
834543|40824|Signering|anv: e1 - eldvapen - pipa; Angelo Lazarino Cominazzo|LAZARINO COMINAZO, två rader, treblad (Carpegna Com.No.55)|4244|166|Livrustkammaren
834548|41183|Signering|anv: e1 - eldvapen - pipa; Lazaro Lazarino Cominazzo|LAZARO LAZARINO (Carpegna Com.no.108)|4650|166|Livrustkammaren
834549|41182|Signering|anv: e1 - eldvapen - pipa; Lazaro Lazarino Cominazzo|LAZARO LAZARINO (Carpegna Com.no.108)|4649|166|Livrustkammaren
834551|46144|Signering|anv: e1 - eldvapen - pipa; Lazaro Lazarino Cominazzo|LAZARO LAZARINO (Carpegna Com.no.108)|9528|166|Livrustkammaren
834555|49224|Signering|anv: e1 - eldvapen - pipa; Lazarino Cominazzo|LAZARINO COMMINAZO|12642|166|Livrustkammaren
834556|45960|Signering|anv: e1 - eldvapen - pipa; Lazaro Lazarino Cominazzo|LAZARO LAZARINO COMMINAZZO (Carpegna Com.no.115)|9322|166|Livrustkammaren
834557|45959|Signering|anv: e1 - eldvapen - pipa; Lazaro Lazarino Cominazzo|LAZARO LAZARINO COMMINAZZO (Carpegna Com.no.115)|9321|166|Livrustkammaren
834560|41234|Signering|anv: e1 - eldvapen - pipa; Fortunato Lazarino Cominazzo|LAZARINO COMINAZZO, treblad 3-2-3 (Carpegna Com.No.64)|4719|166|Livrustkammaren
834561|47675|Signering|anv: e1 - eldvapen - pipa; Lazarino Cominazzo|LAZZARI COMINAZ (Carpegna Com.no.122)|11294|166|Livrustkammaren
834566|41576|Signering|anv: b2 - blankvapen - klinga; Enigheten (Concordia)|Concordia Res par.. crescunt discordia Res maxime dilabuntur (De minsta saker växer genom enighet ..|5017|166|Livrustkammaren
834567|50212|Signering|anv: b5 - blankvapen - klingdekor; anonym klingsmed|CONSTANTES FORTUNA IUVAT (Lyckan står de ståndaktiga bi)|13641|166|Livrustkammaren
834568|41744|Signering|anv: b2 - blankvapen - klinga; Fortuna (Lyckan)|CONSTANTES FORTUNA IUVAT (Lyckan står de ståndaktiga bi)|5070|166|Livrustkammaren
834569|41744|Signering|anv: b2 - blankvapen - klinga; Wilhelm Wirsberg (Weyersberg)|CONSTANTER ET SINCERE (oföränderlig och ofördärvad)|5070|166|Livrustkammaren
834570|46579|Signering|anv: e1 - eldvapen - pipa; Manuel Bascaran|CONSTRUIDO DE HERRADURAS ANO DE 1824|10057|166|Livrustkammaren
834571|40174|Signering|anv: e2 - eldvapen - lås; Louis Le Conte|LE CONTE A PARIS|3628|166|Livrustkammaren
834578|42188|Signering|Julien Coulaux (Couleau)|Manuf.re de Klingenthal Coulaux ainé & Co|5564|166|Livrustkammaren
834583|40210|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|C P, lejon|3678|166|Livrustkammaren
834589|57137|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C P i rektangel (G P?)|20585|166|Livrustkammaren
834591|53222|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C P i rektangel (G P?)|16656|166|Livrustkammaren
834596|41895|Signering|anv: b2 - blankvapen - klinga; anonym svärdfejare|Craignes Dieu honnoré Le Roi|5238|166|Livrustkammaren
834606|44087|Signering|anv: b2 - blankvapen - klinga; Karl Eugen de Croy|Dis Czaarens Schwerd Fürst Croy an Eccard musste geben beij|7436|166|Livrustkammaren
834607|41592|Signering|anv: b2 - blankvapen - klinga; Kristina av Sverige|C R S (Christina)|5041|166|Livrustkammaren
834608|42736|Signering|Kristina av Sverige|C R S (Christina)|6197|166|Livrustkammaren
834611|53424|Signering|Karl XI av Sverige|C R S (Carl XI)|16858|166|Livrustkammaren
834612|52423|Signering|Karl XI av Sverige|C R S (Carl XI)|17052|166|Livrustkammaren
834613|53435|Signering|Karl XI av Sverige|C R S (Carl XI)|16869|166|Livrustkammaren
834615|62615|Signering|Karl XI av Sverige|C R S (Carl XI)|25937|166|Livrustkammaren
834616|54362|Signering|Karl XI av Sverige|C R S (Carl XI)|17732|166|Livrustkammaren
834617|45441|Signering|anv: e3 - eldvapen - stock; Karl XI av Sverige|C R S (Carl XI)|8894|166|Livrustkammaren
834620|53275|Signering|Karl XII av Sverige|C R S (Carl XII)|16709|166|Livrustkammaren
834621|53617|Signering|Karl XII av Sverige|C R S (Carl XII)|17076|166|Livrustkammaren
834624|53537|Signering|Karl XII av Sverige|C R S (Carl XII)|16983|166|Livrustkammaren
834625|67562|Signering|Karl IX av Sverige|C R S (Carl IX)|30987|166|Livrustkammaren
834626|41989|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C S, bjällra (1921:256)|5332|166|Livrustkammaren
834627|46702|Signering|anv: e2 - eldvapen - lås; anonym låssmed|C S, blomma|10208|166|Livrustkammaren
834628|47090|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C S, månskära (Stöckelnr 2322, 1921:245-247)|12739|166|Livrustkammaren
834629|52829|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C S i sköld|16301|166|Livrustkammaren
834631|57136|Signering|anv: e7 - eldvapen - stockbeslag; anonym beslagssmed|C S i rektangel|20584|166|Livrustkammaren
834632|40362|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C S|3846|166|Livrustkammaren
834635|41127|Signering|anv: e2 - eldvapen - lås; anonym låssmed|C S o sax i sköld (1921:282:1 jfr Stöckelnr 2303)|4586|166|Livrustkammaren
834638|47892|Signering|anv: e1 - eldvapen - pipa; Christoph Dressler (Drechsler, Dreshler, Drexler)|C T (Stöckelnr 260-261)|11230|166|Livrustkammaren
834641|50203|Signering|anv: b5 - blankvapen - klingdekor; GUD|Cum Deo et Victricibus Armis|13632|166|Livrustkammaren
834642|41949|Signering|anv: b2 - blankvapen - klinga; Gustav II Adolf av Sverige|Cum Deo et Victricibus Armis|5292|166|Livrustkammaren
834643|53635|Signering|GUD|Cum Deo et Victricibus Armis|17094|166|Livrustkammaren
834644|50211|Signering|anv: b2 - blankvapen - klinga; Lars Kagg|CVM RECTE VIVAS NE CVRES VERBA MALORVM|13640|166|Livrustkammaren
834652|45922|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|C W punsat m punkter|9284|166|Livrustkammaren
834658|45427|Signering|anv: b2 - blankvapen - klinga; Karl XI av Sverige|C XI, krönt spegelmonogram|8880|166|Livrustkammaren
834662|40435|Signering|anv: b2 - blankvapen - klinga; Karl XII av Sverige|C XII, krönt spegelmonogram|6413|166|Livrustkammaren
834664|64911|Signering|Karl XI av Sverige|C XII, krönt spegelmonogram|28322|166|Livrustkammaren
834665|45829|Signering|anv: b2 - blankvapen - klinga; Karl XII av Sverige|C XII, krönt spegelmonogram|9164|166|Livrustkammaren
834666|53351|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16785|166|Livrustkammaren
834667|53374|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16808|166|Livrustkammaren
834668|53444|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16878|166|Livrustkammaren
834669|53595|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17041|166|Livrustkammaren
834670|53596|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17042|166|Livrustkammaren
834671|53530|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16976|166|Livrustkammaren
834673|53311|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16745|166|Livrustkammaren
834676|52026|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16964|166|Livrustkammaren
834678|53587|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17033|166|Livrustkammaren
834681|53566|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17012|166|Livrustkammaren
834682|53565|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17011|166|Livrustkammaren
834683|53564|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17010|166|Livrustkammaren
834684|53563|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17009|166|Livrustkammaren
834686|53287|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16721|166|Livrustkammaren
834687|53307|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16741|166|Livrustkammaren
834689|53586|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17032|166|Livrustkammaren
834692|53581|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17027|166|Livrustkammaren
834693|53326|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16760|166|Livrustkammaren
834694|53585|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17031|166|Livrustkammaren
834696|53357|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16791|166|Livrustkammaren
834697|53306|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16740|166|Livrustkammaren
834698|53574|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17020|166|Livrustkammaren
834699|53567|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17013|166|Livrustkammaren
834700|53569|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17015|166|Livrustkammaren
834701|53304|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16738|166|Livrustkammaren
834702|53346|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16780|166|Livrustkammaren
834703|53354|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16788|166|Livrustkammaren
834704|53340|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16774|166|Livrustkammaren
834705|53348|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16782|166|Livrustkammaren
834708|53575|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17021|166|Livrustkammaren
834710|53582|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17028|166|Livrustkammaren
834712|53568|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17014|166|Livrustkammaren
834713|53573|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17019|166|Livrustkammaren
834714|53579|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17025|166|Livrustkammaren
834715|53580|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17026|166|Livrustkammaren
834718|53571|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17017|166|Livrustkammaren
834719|53578|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|17024|166|Livrustkammaren
834720|53502|Signering|Karl XII av Sverige|C XII, krönt spegelmonogram|16936|166|Livrustkammaren
834723|41575|Signering|anv: b2 - blankvapen - klinga; Karl XII av Sverige|C XII, krönt spegelmonogram|5016|166|Livrustkammaren
834726|53338|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16772|166|Livrustkammaren
834727|53524|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16970|166|Livrustkammaren
834728|53557|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|17003|166|Livrustkammaren
834730|53454|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16888|166|Livrustkammaren
834731|53318|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16752|166|Livrustkammaren
834733|53465|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16899|166|Livrustkammaren
834737|53547|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16993|166|Livrustkammaren
834738|53548|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16994|166|Livrustkammaren
834740|53452|Signering|Karl XIII av Sverige(-Norge)|CXIII, krönt spegelmonogram|16886|166|Livrustkammaren
834742|49842|Signering|anv: b5 - blankvapen - klingdekor; Karl XIII av Sverige(-Norge)|C XIII, krönt av kunglig krona|13314|166|Livrustkammaren
834746|41950|Signering|anv: b1 - blankvapen - fäste; Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|5293|166|Livrustkammaren
834749|53425|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16859|166|Livrustkammaren
834750|53342|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16776|166|Livrustkammaren
834751|53456|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16890|166|Livrustkammaren
834752|53313|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16747|166|Livrustkammaren
834753|53546|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16992|166|Livrustkammaren
834754|53524|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16970|166|Livrustkammaren
834755|53454|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16888|166|Livrustkammaren
834757|53465|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16899|166|Livrustkammaren
834761|53547|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16993|166|Livrustkammaren
834762|53548|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16994|166|Livrustkammaren
834764|53452|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16886|166|Livrustkammaren
834765|53300|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16734|166|Livrustkammaren
834766|53430|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|16864|166|Livrustkammaren
834767|46468|Signering|Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|9928|166|Livrustkammaren
834768|46466|Signering|anv: b12 - blankvapen - fäste och klinga; Karl XIV Johan av Sverige-Norge|CXIVJ, krönt namnchiffer|9926|166|Livrustkammaren
834777|42158|Signering|Karl XV av Sverige-Norge|CXV krönt|5527|166|Livrustkammaren
834779|49179|Signering|Karl XV av Sverige-Norge|CXV krönt|13304|166|Livrustkammaren
834780|42997|Signering|anv: e3 - eldvapen - stock; Karl XV av Sverige-Norge|CXV krönt|6487|166|Livrustkammaren
834781|42316|Signering|Karl XV av Sverige-Norge|CXV krönt|5708|166|Livrustkammaren
834786|42335|Signering|Jean Jacques Prevost|D|5727|166|Livrustkammaren
834803|50203|Signering|anv: b5 - blankvapen - klingdekor; Dalslands vapen|Daal|13632|166|Livrustkammaren
834805|39631|Signering|anv: e1 - eldvapen - pipa; Nils Dacke|Nils Dacke 1542|3030|166|Livrustkammaren
834807|50203|Signering|anv: b5 - blankvapen - klingdekor; Dalarnas vapen|DALARNA|13632|166|Livrustkammaren
834809|39558|Signering|Delila|DALILA|2948|166|Livrustkammaren
834814|46144|Signering|anv: e2 - eldvapen - lås; Gille Damour, Damou|GILLE DAMOUR|9528|166|Livrustkammaren
834815|39611|Signering|anv: e2 - eldvapen - lås; Anders Ekegren|Daniel Danatz|3010|166|Livrustkammaren
834817|39558|Signering|Daniel|DANIEL DRAKEN|2948|166|Livrustkammaren
834821|49307|Signering|David|DAVIT|12725|166|Livrustkammaren
834822|39558|Signering|David|KDAVE|2948|166|Livrustkammaren
834823|43939|Signering|anv: b2 - blankvapen - klinga; Davoud, Dâwûd|amela Davoud|7351|166|Livrustkammaren
834824|39827|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|N M DAVS, klöverblad|3250|166|Livrustkammaren
834828|55479|Signering|Friedrich de Derich (Derichs, Diederichs)|Fried: De Derichs. Del. Holmiae A:o 1772|18934|166|Livrustkammaren
834829|40224|Signering|Gustav III av Sverige|Dediè à Sa Maieste le Roi de Suede 1792|3692|166|Livrustkammaren
834834|54521|Signering|Anonymus|Den Fisken Raar, som Swärdet bar I Swerget blifwit Fången, Wijd Malmö Stran Fångades Han År 1729|17923|166|Livrustkammaren
834839|45930|Signering|anv: e2 - eldvapen - lås; I Des Granges|DES GRANGES A PARIS, Des Granges AParis|9292|166|Livrustkammaren
834842|45930|Signering|anv: e1 - eldvapen - pipa; I Des Granges|DES GRANGES|9292|166|Livrustkammaren
834843|45929|Signering|anv: e2 - eldvapen - lås; I Des Granges|DES GRANGES|9291|166|Livrustkammaren
834844|42237|Signering|anv: b2 - blankvapen - klinga; Desmouchettes|De La Marque Desmouchettes à Solingen|5613|166|Livrustkammaren
834845|50212|Signering|anv: b5 - blankvapen - klingdekor; Karl IX av Sverige|Detta Swerd har Hindrik Wrede Till Wredenhåf sielf fördt Anno 1605 wed Kiärksholms Slag uti Liflandh|13641|166|Livrustkammaren
834846|50212|Signering|anv: b5 - blankvapen - klingdekor; Henrik Wrede|Detta Swerd har Hindrik Wrede Till Wredenhåf sielf fördt Anno 1605 wed Kiärksholms Slag uti Liflandh|13641|166|Livrustkammaren
834853|44043|Signering|anv: e2 - eldvapen - lås; Daniel Vogelsang, Fogelsang|D.F.S. RIGA 1677|8947|166|Livrustkammaren
834859|47698|Signering|anv: e2 - eldvapen - lås; anonym låssmed|D I, måne o stjärnor|11682|166|Livrustkammaren
834861|53289|Signering|GUD|Dilectumque Deo Nulla Ruina Premit|16723|166|Livrustkammaren
834864|42766|Signering|Clemens Dinger (Deinger)|CLEMENS DEINGER|6227|166|Livrustkammaren
834869|61060|Signering|anv: b2 - blankvapen - klinga; David Casparsson Kohl|D K (ligatur)|24459|166|Livrustkammaren
834871|50203|Signering|anv: b2 - blankvapen - klinga; David Casparsson Kohl|D K (ligatur)|13632|166|Livrustkammaren
834874|39850|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|D M|3273|166|Livrustkammaren
834875|46567|Signering|anonym pipsmed|D M o lilja (i tre sköldar)|10037|166|Livrustkammaren
834877|39674|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|dolk i sköld (kontrollstämpel)|3073|166|Livrustkammaren
834884|42263|Signering|anv: b8 - blankvapen - baljbeslag; Johan Henrik Drachman|Joh. Hend. Drachman Fourbisseur a Gothembourg|5639|166|Livrustkammaren
834897|45688|Signering|Robert Sharp|D S R S i fyrpass|10120|166|Livrustkammaren
834898|45688|Signering|Daniel Smith|D S R S i fyrpass|10120|166|Livrustkammaren
834901|46640|Signering|Robert Sharp|D S R S i fyrpass|10118|166|Livrustkammaren
834902|46640|Signering|Daniel Smith|D S R S i fyrpass|10118|166|Livrustkammaren
834905|46638|Signering|Robert Sharp|D S R S i fyrpass|10116|166|Livrustkammaren
834906|46638|Signering|Daniel Smith|D S R S i fyrpass|10116|166|Livrustkammaren
834913|46634|Signering|Robert Sharp|D S R S i fyrpass|10112|166|Livrustkammaren
834914|46634|Signering|Daniel Smith|D S R S i fyrpass|10112|166|Livrustkammaren
834940|46620|Signering|Robert Sharp|D S R S i fyrpass|10098|166|Livrustkammaren
834942|46620|Signering|Daniel Smith|D S R S i fyrpass|10098|166|Livrustkammaren
834954|48773|Signering|Lars Berrig (Berg?)|G. v. Döbeln 1809|12196|166|Livrustkammaren
834955|48772|Signering|Georg Carl von Döbeln|G. v. Döbeln 1809|12195|166|Livrustkammaren
834956|52804|Signering|anv: e12 - eldvapen - pipa och lås; Eskilstuna fristad|E|16276|166|Livrustkammaren
834957|52801|Signering|anv: e12 - eldvapen - pipa och lås; anonym bössmed|E|16273|166|Livrustkammaren
834979|40848|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|E C i fyrkant|4285|166|Livrustkammaren
834984|42943|Signering|anv: e2 - eldvapen - lås; Mathias Conrad Pistor|Ecce Vigilando Quiescit M. C. PISTOR Offenbacensis|6433|166|Livrustkammaren
834988|46140|Signering|anv: b1 - blankvapen - fäste; Gillis Edenhielm|Till dess fordna Chef General Majoren mm Gillis Edenhjelm af Kongl. Götha Artilleri Regemente|9524|166|Livrustkammaren
835011|52847|Signering|anv: e8 - eldvapen - stockdekor; Thalia|EHALIA|16319|166|Livrustkammaren
835014|41184|Signering|anv: e5 - eldvapen - pipdekor; Rudolf I|E H N B krönt m öppen krona|4651|166|Livrustkammaren
835015|41184|Signering|anv: e5 - eldvapen - pipdekor; Nils Bielke|E H N B krönt m öppen krona|4651|166|Livrustkammaren
835018|41915|Signering|anv: b2 - blankvapen - klinga; Johann Samuel Eickhorn|Jean Samuel Eickhorn Manufacturie Des Armes à Solingen|5258|166|Livrustkammaren
835020|43846|Signering|anv: b1 - blankvapen - fäste; Heribert Seitz|E II, krönt|7258|166|Livrustkammaren
835034|42161|Signering|anv: b8 - blankvapen - baljbeslag; Carl Axel Ek|C.A.F.EK|5530|166|Livrustkammaren
835035|42324|Signering|anv: b1 - blankvapen - fäste; Josef Alexander Ek|J.A.EK|5716|166|Livrustkammaren
835036|42158|Signering|anv: b1 - blankvapen - fäste; Josef Alexander Ek|J.A.EK|5527|166|Livrustkammaren
835037|42160|Signering|anv: b1 - blankvapen - fäste; Josef Alexander Ek|J.A.EK|5529|166|Livrustkammaren
835039|42335|Signering|Jean Jacques Prevost|ekkvistar|5727|166|Livrustkammaren
835044|40810|Signering|anv: e2 - eldvapen - lås; anonym låssmed|ekollon, krönt (1921:226)|4230|166|Livrustkammaren
835047|42164|Signering|anv: b2 - blankvapen - klinga; Carl Eickhorn|ekorre|5533|166|Livrustkammaren
835051|52575|Signering|anv: e12 - eldvapen - pipa och lås; anonym bössmed|E L|15987|166|Livrustkammaren
835053|47717|Signering|anv: e2 - eldvapen - lås; anonym bössmed|E L|13049|166|Livrustkammaren
835059|41219|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|E L (Épreuve Liegoise, skrivstilsligatur, Stöckelnr 1496)|4704|166|Livrustkammaren
835064|40185|Signering|Anonym ägare/brukare|E L|3639|166|Livrustkammaren
835065|39648|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|E L|3047|166|Livrustkammaren
835067|49578|Signering|anv: e3 - eldvapen - stock; Anonym ägare/brukare|E L B|13059|166|Livrustkammaren
835069|42204|Signering|anv: b1 - blankvapen - fäste; J Elers|PRESENTED TO MAJOR J.ELERS by the Undersigned IN|5580|166|Livrustkammaren
835102|41619|Signering|Nere Albert Elfwing|Presented to Capt.NERE A ELFVING 48th Regt N.Y.S.V. by the|5770|166|Livrustkammaren
835107|41219|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|E L G, stjärna i oval (Stöckelnr 1494)|4704|166|Livrustkammaren
835116|39324|Signering|anv: e1 - eldvapen - pipa; anonym kontrollör|E L G, stjärna i oval (Stöckelnr 1494)|3847|166|Livrustkammaren
835126|41852|Signering|anv: b2 - blankvapen - klinga; Elisabeth Petrovna av Ryssland|Bog l otetjestvo vivat Elisavet velikaja (kyrillisk)|5195|166|Livrustkammaren
835133|38169|Signering|anv: o - ordnar; Neptunus, Poseidon|ENDRÄGT|1604|166|Livrustkammaren
835159|44494|Signering|Clemens Horn|enhörningshuvud|7905|166|Livrustkammaren
835160|41106|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|enhörning (LRK vägl. 1921:168)|4565|166|Livrustkammaren
835161|39635|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|enhörning (LRK vägl. 1921:168)|3034|166|Livrustkammaren
835166|40208|Signering|Elisabeth Petrovna av Ryssland|E P|3676|166|Livrustkammaren
835167|39216|Signering|Anonym ägare/brukare|E P B|2698|166|Livrustkammaren
835171|57994|Signering|Eugenia av Sverige|E R, krönta bokstäver|21459|166|Livrustkammaren
835172|52847|Signering|anv: e8 - eldvapen - stockdekor; Erato|ERATO|16319|166|Livrustkammaren
835180|49707|Signering|anv: d2 - dräkt - foder; A Ericsson|A ERICSSON & CO STOCKHOLM|13160|166|Livrustkammaren
835185|51522|Signering|anonym klingsmed|ERINCIA|15063|166|Livrustkammaren
835188|41578|Signering|Peter Ernst von Mansfeld|ERNESTVS COMES MANSFELDIAE MARGOHIO CAS.E.B.NOB.|5019|166|Livrustkammaren
835191|40954|Signering|anv: e3 - eldvapen - stock; Anonym ägare/brukare|E.R.S.|4370|166|Livrustkammaren
835194|42792|Signering|anv: e1 - eldvapen - pipa; Erik Samuelsson|E S|6253|166|Livrustkammaren
835195|41874|Signering|anonym svärdfejare|ESPADERO DEL REY ESPANIAE|5217|166|Livrustkammaren
835197|39482|Signering|anv: e1 - eldvapen - pipa; J F Esteva|I. P. // EST // EVA (Stöckelnr 331)|2872|166|Livrustkammaren
835198|50203|Signering|anv: b5 - blankvapen - klingdekor; Estlands vapen|Esthland|13632|166|Livrustkammaren
835204|39558|Signering|Eva|EVAKVEND|2948|166|Livrustkammaren
835205|46529|Signering|Eusebio Dalpous (Dalpuz)|EV // DAL // POUS, krönt|9999|166|Livrustkammaren
835206|52847|Signering|Gjöthström|EVTERPE|16319|166|Livrustkammaren
835207|52847|Signering|anv: e8 - eldvapen - stockdekor; Euterpe|EVTERPE|16319|166|Livrustkammaren
835209|46443|Signering|anv: b2 - blankvapen - klinga; anonym svärdfejare|EXALTABIT CAPUT|9903|166|Livrustkammaren
835236|53626|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|17085|166|Livrustkammaren
835237|53359|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|16793|166|Livrustkammaren
835238|53352|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|16786|166|Livrustkammaren
835243|53395|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|16829|166|Livrustkammaren
835244|53618|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|17077|166|Livrustkammaren
835246|64775|Signering|Fredrik I av Sverige|F, spegelmonogram krönt|28149|166|Livrustkammaren
835251|49356|Signering|anv: e1 - eldvapen - pipa; anonym bössmed|F i rektangel|12783|166|Livrustkammaren
835254|52174|Signering|Fredrik Adolf av Östergötland|F A|15607|166|Livrustkammaren
835255|42961|Signering|anv: e1 - eldvapen - pipa; Fredrik Adolf av Östergötland|F A|6451|166|Livrustkammaren
835258|38573|Signering|anv: e13 - eldvapen - pipa och stock; Fredrik Adolf av Östergötland|F A|3648|166|Livrustkammaren
835265|41871|Signering|Fabrica Reale do Toledo|FABRICA DE TOLEDO|5214|166|Livrustkammaren
835282|39335|Signering|anv: e1 - eldvapen - pipa; anonym pipsmed|F D|3867|166|Livrustkammaren
835288|48896|Signering|anv: e7 - eldvapen - stockbeslag; Johan von Feilitzen|Joh: von Feilitzen 1825|12358|166|Livrustkammaren
835293|43923|Signering|anv: b2 - blankvapen - klinga; Andrea Ferrara|ANDREA FERARA|7335|166|Livrustkammaren
835294|48232|Signering|anv: e1 - eldvapen - pipa; Carl Reinhold von Fersen|C.R.FERSEN|11628|166|Livrustkammaren
